Children,Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_No,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,MonthlyCharge
1,89,12.10685,11,0,1,6.575242,727.0646246,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,159.9349
0,18,13.35871,12,2,0,9.951059,1539.085061,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,262.6106
2,33,13.22236,7,0,0,7.890163,1291.871722,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,210.127
3,58,10.7445,8,0,0,1.230987,394.202773,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,147.4713
3,65,6.488715,14,0,1,1.650984,1328.483312,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,247.6647
1,86,14.3374,6,2,1,5.237873,1249.287563,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,197.4725
0,80,14.15632,11,3,1,17.13556,1693.253857,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,194.9882
1,86,16.57893,14,0,1,3.708394,883.6816755,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,162.447
0,44,6.212355,12,0,0,5.582839,1146.224262,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,200.1465
8,45,9.330391,12,1,0,16.02992,1806.59355,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,117.4835
0,53,8.615047,14,2,2,3.523461,1173.915894,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,197.484
2,35,12.02949,13,1,1,7.535729,965.7588051,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,114.9658
0,60,12.47818,13,2,1,9.759887,1175.631327,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,172.4733
2,71,6.751421,11,2,1,30.7698,2744.394944,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,117.4835
0,70,11.98767,12,4,1,12.43721,1980.207923,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,202.65
0,46,9.452414,10,1,1,6.739405,1344.476361,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,245.175
1,64,13.7331,11,2,0,3.383778,762.0564475,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,207.6094
10,44,6.098505,13,0,1,4.632153,945.5166208,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,137.4392
6,21,8.976742,9,0,0,1.900671,516.253628,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,124.9781
3,26,13.47294,12,0,0,6.074592,1197.913731,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,220.1478
0,75,12.66401,13,1,1,16.04075,1321.951163,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,134.9509
0,81,11.14827,13,2,0,21.58352,1988.072662,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,202.4433
4,27,15.51053,11,1,1,10.46977,1341.803325,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,159.9349
4,75,11.8295,14,0,0,11.00764,1835.301769,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,184.961
4,19,11.69911,16,0,0,17.55138,2484.205678,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,194.9525
1,47,14.23604,16,1,0,7.675218,1515.545459,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,174.9581
0,81,9.462635,11,1,0,8.907101,1641.698648,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,222.6326
1,43,10.45334,12,4,0,4.275019,827.7165459,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,184.9853
0,83,8.692293,11,0,1,4.836004,786.6024394,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,117.4872
0,22,10.34418,13,0,0,7.109947,1245.2646,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,107.482
1,59,10.99266,12,1,2,17.98438,2197.871959,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,159.9476
4,81,9.512708,14,5,0,2.918826,1263.539898,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,212.6415
0,81,10.5339,12,2,0,2.180679,805.2602253,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,162.4538
2,26,9.096999,3,1,1,2.201845,482.1944216,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,167.4564
1,67,12.69755,7,2,0,4.418468,985.5470101,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,137.4836
3,19,16.89285,7,1,0,4.798977,746.7953574,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,127.475
1,24,16.79023,14,1,0,14.1687,2031.234186,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,245.1457
9,82,8.440102,7,2,1,4.927273,1075.114258,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,114.9509
1,26,9.418504,12,3,0,10.7285,1469.569398,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,124.9607
0,80,5.081352,11,0,1,4.028152,558.7166007,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,172.4742
1,89,11.03899,15,1,0,26.74209,3121.880615,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,245.147
8,19,12.77923,11,1,0,4.029419,1244.250467,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,137.4836
6,20,9.061046,13,0,0,19.68549,2766.730566,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,200.1185
2,60,12.90631,14,0,1,6.17382,841.3922748,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,194.9744
1,86,10.30058,11,1,1,3.990716,411.6028202,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,134.9509
2,35,9.867501,17,1,0,11.90634,1495.042007,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,172.4733
3,47,13.05828,13,0,0,7.394788,1449.160419,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,265.1283
10,41,15.39099,9,0,0,1.445549,869.1995017,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,104.9643
0,41,5.946073,19,1,0,8.696181,737.6363933,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,112.4551
0,40,10.54611,8,1,0,6.840972,919.5165157,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,195.0062
1,28,9.965158,14,1,0,20.43585,2021.193572,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,134.9801
2,40,9.078682,18,1,1,2.707119,885.2339594,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,187.5139
7,60,10.27753,14,1,0,6.280617,1106.403216,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,92.45514
1,61,8.051613,11,1,0,7.458443,931.3751448,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,214.9525
3,70,10.03504,15,3,0,4.465592,1463.186559,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,232.6378
0,39,13.12078,10,1,0,12.63822,1385.435891,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,159.9805
1,32,7.144377,13,0,0,13.14986,1515.763354,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,182.4676
0,28,13.23481,12,1,0,25.69631,3298.322775,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,225.1457
2,29,7.548639,14,0,0,3.089663,634.9659165,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,149.9778
0,83,9.182092,8,1,0,7.94384,610.2392527,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,144.9607
3,73,10.72004,16,0,0,13.31739,1606.689609,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,117.4872
2,33,11.48171,14,0,2,10.57654,1792.965757,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,162.4676
3,46,9.320336,12,0,0,10.37052,1772.190486,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,182.4433
0,66,2.096375,10,1,0,3.478065,889.8305751,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,147.4564
3,45,9.195938,11,1,0,10.36313,1685.196727,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,172.4567
4,33,17.80133,10,2,1,10.269,1620.308367,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,242.6326
2,24,8.466816,13,1,0,9.526371,1297.915797,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,139.9816
6,49,11.11393,9,0,0,10.39421,1776.755229,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,129.9621
0,59,11.18965,14,0,2,10.32825,1683.120743,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,187.6094
1,19,15.47441,13,1,1,13.85765,1946.937264,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,242.6281
4,70,7.201032,12,1,0,4.338536,1230.940963,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,172.4404
2,48,12.099,12,2,0,8.492867,1013.266498,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,137.4616
4,74,5.908518,14,3,1,2.649474,1164.574248,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,184.9634
4,32,7.390473,11,0,0,18.5303,2157.669912,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,220.1185
0,52,14.7789,10,0,2,4.970731,1450.54664,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,235.1372
0,58,8.727294,13,0,1,2.493434,249.3579815,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,127.482
0,44,12.92213,9,0,0,25.26752,2351.365618,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,159.983
4,83,11.57569,17,0,2,3.020801,590.380115,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,129.995
2,76,11.3061,12,2,0,4.905018,782.6217803,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,192.4404
1,81,10.44399,12,1,0,1.198203,276.5777606,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,169.9378
0,66,7.739305,7,0,0,1.366478,634.6246024,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,210.127
2,28,10.66234,10,0,1,8.492902,1653.756383,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,207.4754
0,83,11.16641,18,1,0,5.26283,993.5285482,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,127.4738
5,60,5.521606,13,1,0,2.734669,1228.5527,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,174.9882
1,18,10.8684,14,2,1,7.533801,1151.972963,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,172.5034
4,63,10.52082,11,0,1,12.02081,1401.33731,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,149.9707
2,57,13.64856,14,0,1,2.548892,1236.080387,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,190.127
1,48,10.50011,14,1,0,3.459881,971.0579616,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,149.9741
1,47,19.50058,9,1,0,4.674085,745.4775132,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,182.497
3,77,11.51957,15,2,0,27.73225,2588.510628,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,192.4705
8,77,7.126864,14,3,0,15.13792,2128.992056,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,182.4433
0,71,10.3617,16,2,0,3.374565,906.5332012,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,139.9349
3,74,17.24567,17,1,1,6.791156,797.3327965,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,179.9476
0,39,8.163008,14,1,0,1.703799,744.427424,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,127.4421
0,45,7.309462,13,2,0,5.229738,534.4791223,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,102.4746
2,23,8.742106,10,0,0,1.4946,1004.770111,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,255.1555
0,33,10.92378,10,0,0,12.51454,1398.226038,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,129.9926
1,78,15.30999,9,1,0,12.85929,1303.045672,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,169.9447
5,64,11.10706,14,1,0,12.72079,1388.786045,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,137.4392
2,62,6.320917,18,2,0,4.066925,590.2497674,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,129.9926
3,26,8.003539,11,0,0,19.98033,2261.0457,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,207.6094
1,25,12.1254,11,1,0,11.53977,1453.840704,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,182.4676
4,63,6.966168,17,1,0,4.719731,626.8266819,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,127.475
2,21,15.50087,18,1,0,10.77918,1658.673224,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,262.6106
3,62,7.569971,14,0,0,7.667371,1345.843812,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,235.1591
3,74,9.71297,19,1,1,25.32558,2914.993204,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,277.6513
3,22,18.31879,6,4,0,16.30451,2674.664142,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,245.1283
4,26,7.090931,15,2,0,7.80313,1652.589596,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,142.4827
1,86,9.086285,7,0,0,7.944389,1237.129631,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,212.6557
0,18,11.55219,14,1,0,2.977062,1002.753144,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,139.965
2,79,13.49337,14,0,0,6.403857,1588.073926,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,235.1372
8,81,8.740627,17,2,3,15.88923,2018.432674,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,240.1149
0,78,9.462517,14,3,0,10.91296,1586.408716,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,152.4579
1,18,9.331181,3,1,1,16.16886,2657.509636,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,270.1604
1,57,10.60544,13,0,1,6.542299,785.7678294,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,127.475
1,51,5.306158,16,0,0,17.66747,1966.502807,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,92.45514
3,35,12.9755,12,3,0,5.63873,843.9673513,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,159.965
2,25,9.708487,9,0,0,9.307673,1067.709253,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,167.4564
0,57,14.67669,11,1,1,4.582941,921.6285886,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,219.9902
0,82,6.924593,8,0,0,7.755991,1177.660151,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,242.6326
2,29,9.660222,10,1,1,9.557096,1067.650921,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,157.4698
0,58,5.711911,13,1,1,5.219974,570.5832494,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,149.9778
0,60,10.38533,12,1,0,18.13802,1791.953298,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,172.4624
10,85,10.43098,13,0,0,3.935134,1151.849425,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,255.1372
2,74,10.74227,7,0,0,9.049865,1217.367061,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,194.9992
4,21,8.941573,12,1,0,5.596602,1465.141784,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,164.967
0,67,9.877819,11,2,0,3.908371,841.0151958,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,104.9781
0,43,12.62231,16,1,0,1.739449,949.5030179,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,152.4579
1,46,12.51589,10,0,1,6.002744,968.2908707,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,194.9581
1,26,5.255272,11,1,0,24.42176,2471.127552,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,162.4526
0,47,11.56658,14,1,0,3.197618,499.7241703,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,160.0013
5,86,9.35093,11,0,0,3.180149,553.4713761,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,114.9976
